City,Population,State,Latitude,Longitude,Cost of Living,min_distance,pop_norm,col_norm,dist_norm,cost_score,prox_score,demand_score,final_score
Bhilwara,360009,Rajasthan,26.8105777,73.7684549,101.6,0.0,0.0209457968586126,0.0758241758241757,0.0,0.9241758241758242,1.0,0.0209457968586126,0.4953080632644711
Kadapa,343054,Andhra Pradesh,15.9240905,80.1863809,101.3,0.0,0.0195719047945875,0.0725274725274724,0.0,0.9274725274725276,1.0,0.0195719047945875,0.4952804578917993
Guwahati,963429,Assam,26.4073841,93.2551303,112.8,0.0,0.0698419306996039,0.1989010989010988,0.0,0.8010989010989011,1.0,0.0698419306996039,0.4951407455695822
Sangli-Miraj & Kupwad,502697,Maharashtra,18.9068356,75.6741579,104.9,0.0,0.0325080446221991,0.1120879120879121,0.0,0.8879120879120879,1.0,0.0325080446221991,0.4938364398935171
Parbhani,307191,Maharashtra,18.9068356,75.6741579,101.5,0.0,0.0166658658036036,0.0747252747252746,0.0,0.9252747252747252,1.0,0.0166658658036036,0.4933878779567469
Kolhapur,549283,Maharashtra,18.9068356,75.6741579,106.2,0.0,0.0362829862733151,0.1263736263736263,0.0,0.8736263736263736,1.0,0.0362829862733151,0.4928667678619323
Jalna,285349,Maharashtra,18.9068356,75.6741579,101.7,0.0,0.014895971939703,0.0769230769230768,0.0,0.9230769230769232,1.0,0.014895971939703,0.4920633705852361
Pimpri-Chinchwad,1727692,Maharashtra,18.9068356,75.6741579,128.4,0.0,0.1317714423792261,0.3703296703296703,0.0,0.6296703296703297,1.0,0.1317714423792261,0.491819787123679
Faridabad,1414050,Haryana,29.0,76.0,122.7,0.0,0.1063565055024964,0.3076923076923077,0.0,0.6923076923076923,1.0,0.1063565055024964,0.4916397912127866
Satna,280248,Madhya Pradesh,23.8143419,77.5340719,101.9,0.0,0.0144826293611956,0.0791208791208792,0.0,0.9208791208791208,1.0,0.0144826293611956,0.491417138856422
Dewas,289438,Madhya Pradesh,23.8143419,77.5340719,102.1,0.0,0.0152273104622508,0.0813186813186812,0.0,0.9186813186813187,1.0,0.0152273104622508,0.4913499189673891
Bhavnagar,593768,Gujarat,22.3850051,71.745261,107.9,0.0,0.0398876803734717,0.1450549450549452,0.0,0.8549450549450548,1.0,0.0398876803734717,0.4909328511757468
Cuttack,606007,Odisha,20.5431241,84.6897321,108.2,0.0,0.0408794270541914,0.1483516483516485,0.0,0.8516483516483515,1.0,0.0408794270541914,0.490769383856766
Alwar,315310,Rajasthan,26.8105777,73.7684549,103.1,0.0,0.0173237619798242,0.0923076923076922,0.0,0.9076923076923078,1.0,0.0173237619798242,0.4902003425283737
Coimbatore,1050721,Tamil Nadu,10.9094334,78.3665347,116.7,0.0,0.076915347747842,0.2417582417582418,0.0,0.7582417582417582,1.0,0.076915347747842,0.4901060255222726
Rewa,235422,Madhya Pradesh,23.8143419,77.5340719,101.8,0.0,0.0108503034595744,0.0780219780219779,0.0,0.921978021978022,1.0,0.0108503034595744,0.4898207561253916
Ratlam,264810,Madhya Pradesh,23.8143419,77.5340719,102.4,0.0,0.013231662349434,0.0846153846153847,0.0,0.9153846153846152,1.0,0.013231662349434,0.48969275425164
Rajahmundry,419818,Andhra Pradesh,15.9240905,80.1863809,105.4,0.0,0.025792220359484,0.1175824175824176,0.0,0.8824175824175824,1.0,0.025792220359484,0.4893796266632585
Bhind,197585,Madhya Pradesh,23.8143419,77.5340719,101.4,0.0,0.007784307940464,0.0736263736263738,0.0,0.9263736263736262,1.0,0.007784307940464,0.4891668792449573
Sikar,237579,Rajasthan,26.8105777,73.7684549,102.3,0.0,0.0110250887843814,0.0835164835164834,0.0,0.9164835164835166,1.0,0.0110250887843814,0.488809247688894
Chandrapur,321036,Maharashtra,18.9068356,75.6741579,103.9,0.0,0.0177877493557374,0.1010989010989011,0.0,0.8989010989010988,1.0,0.0177877493557374,0.4886740944580884
Morena,200482,Madhya Pradesh,23.8143419,77.5340719,101.7,0.0,0.0080190567053995,0.0769230769230768,0.0,0.9230769230769232,1.0,0.0080190567053995,0.4886249129680844
Bharatpur,252109,Rajasthan,26.8105777,73.7684549,102.7,0.0,0.0122024790344719,0.087912087912088,0.0,0.912087912087912,1.0,0.0122024790344719,0.4885188219348183
Ichalkaranji,287570,Maharashtra,18.9068356,75.6741579,103.4,0.0,0.0150759432917643,0.0956043956043957,0.0,0.9043956043956044,1.0,0.0150759432917643,0.488417092525003
Ahmednagar,350905,Maharashtra,18.9068356,75.6741579,104.7,0.0,0.0202080844816804,0.1098901098901099,0.0,0.8901098901098901,1.0,0.0202080844816804,0.4881260202628182
Jamnagar,529308,Gujarat,22.3850051,71.745261,108.3,0.0,0.0346643785482251,0.1494505494505493,0.0,0.8505494505494506,1.0,0.0346643785482251,0.4874420793840027
Guna,180935,Madhya Pradesh,23.8143419,77.5340719,101.9,0.0,0.006435130537573,0.0791208791208792,0.0,0.9208791208791208,1.0,0.006435130537573,0.4873933894446106
Sagar,273357,Madhya Pradesh,23.8143419,77.5340719,103.7,0.0,0.013924240082918,0.098901098901099,0.0,0.901098901098901,1.0,0.013924240082918,0.4871819002612392
Pali,229956,Rajasthan,26.8105777,73.7684549,102.9,0.0,0.0104073843193821,0.0901098901098902,0.0,0.9098901098901098,1.0,0.0104073843193821,0.487181714137713
Burhanpur,210886,Madhya Pradesh,23.8143419,77.5340719,102.6,0.0,0.0088621102609357,0.0868131868131867,0.0,0.9131868131868132,1.0,0.0088621102609357,0.4870684177678305
Shivpuri,179977,Madhya Pradesh,23.8143419,77.5340719,102.3,0.0,0.0063575021921094,0.0835164835164834,0.0,0.9164835164835166,1.0,0.0063575021921094,0.486475454392758
Bilaspur,330106,Chhattisgarh,21.6637359,81.8406351,105.1,0.0,0.0185227066556906,0.1142857142857143,0.0,0.8857142857142857,1.0,0.0185227066556906,0.4864042104707025
Sri Ganganagar,224773,Rajasthan,26.8105777,73.7684549,103.2,0.0,0.0099873971434551,0.0934065934065935,0.0,0.9065934065934064,1.0,0.0099873971434551,0.4863123798904089
Anantapur,261004,Andhra Pradesh,15.9240905,80.1863809,103.9,0.0,0.0129232557911515,0.1010989010989011,0.0,0.8989010989010988,1.0,0.0129232557911515,0.4862418476757955
Bhubaneswar,837737,Odisha,20.5431241,84.6897321,114.6,0.0,0.0596568972987523,0.2186813186813185,0.0,0.7813186813186814,1.0,0.0596568972987523,0.4860921849131124
Khandwa,200738,Madhya Pradesh,23.8143419,77.5340719,102.9,0.0,0.0080398008144169,0.0901098901098902,0.0,0.9098901098901098,1.0,0.0080398008144169,0.4859979223852304
Berhampur,355823,Odisha,20.5431241,84.6897321,105.9,0.0,0.0206065982635073,0.123076923076923,0.0,0.8769230769230769,1.0,0.0206065982635073,0.485687914516369
Eluru,283648,Andhra Pradesh,15.9240905,80.1863809,104.6,0.0,0.0147581370590833,0.1087912087912088,0.0,0.8912087912087912,1.0,0.0147581370590833,0.4856208267712999
Korba,363210,Chhattisgarh,21.6637359,81.8406351,106.4,0.0,0.0212051792530062,0.1285714285714285,0.0,0.8714285714285714,1.0,0.0212051792530062,0.4848883039122174
